,Individual_ID,Timestamp,Latitude,Longitude,geometry,hour
201165,OST097,2025-12-04 02:48:06.046617+00:00,-20.833089,16.627273,POINT (669324.9732511342 7695469.358280178),2025-12-04 02:00:00+00:00
201171,OST097,2025-12-04 19:48:52.801411+00:00,-20.831494,16.62782,POINT (669383.6871010774 7695645.356147613),2025-12-04 19:00:00+00:00
201173,OST097,2025-12-04 20:48:25.161042+00:00,-20.83309,16.631023,POINT (669715.2554594784 7695465.299771146),2025-12-04 20:00:00+00:00
201175,OST097,2025-12-04 21:47:52.280575+00:00,-20.834038,16.63529,POINT (670158.2809138714 7695355.848767921),2025-12-04 21:00:00+00:00
201213,OST097,2025-12-06 18:48:45.026824+00:00,-20.828895,16.635945,POINT (670232.2328875015 7695924.509685174),2025-12-06 18:00:00+00:00
201215,OST097,2025-12-06 19:48:32.346395+00:00,-20.823285,16.631718,POINT (669798.5825166396 7696550.022618119),2025-12-06 19:00:00+00:00
201217,OST097,2025-12-06 20:48:05.219602+00:00,-20.821266,16.627412,POINT (669352.6614033447 7696778.066615742),2025-12-06 20:00:00+00:00
201219,OST097,2025-12-06 22:45:28.879688+00:00,-20.820869,16.624471,POINT (669046.9946796552 7696825.104660617),2025-12-06 22:00:00+00:00
201222,OST097,2025-12-07 00:50:49.216695+00:00,-20.812082,16.615751,POINT (668149.1367998098 7697806.980805485),2025-12-07 00:00:00+00:00
201223,OST097,2025-12-07 01:48:02.292472+00:00,-20.813382,16.606718,POINT (667207.463725819 7697672.463842709),2025-12-07 01:00:00+00:00
201225,OST097,2025-12-07 02:48:32.252609+00:00,-20.815188,16.601334,POINT (666645.0671057003 7697478.110630034),2025-12-07 02:00:00+00:00
201227,OST097,2025-12-07 21:48:36.830367+00:00,-20.811556,16.598635,POINT (666368.1242131186 7697882.97151082),2025-12-07 21:00:00+00:00
201229,OST097,2025-12-07 22:48:14.783884+00:00,-20.81461,16.601056,POINT (666616.7665163066 7697542.384322712),2025-12-07 22:00:00+00:00
201230,OST097,2025-12-07 23:48:09.592745+00:00,-20.774064,16.636449,POINT (670346.2740785838 7701993.996903185),2025-12-07 23:00:00+00:00
201232,OST097,2025-12-08 00:48:34.931552+00:00,-20.828704,16.605547,POINT (667068.6770675251 7695977.484960812),2025-12-08 00:00:00+00:00
201233,OST097,2025-12-08 01:48:20.296362+00:00,-20.834006,16.609148,POINT (667437.5972394801 7695386.796050738),2025-12-08 01:00:00+00:00
201235,OST097,2025-12-08 02:48:09.289841+00:00,-20.837338,16.612846,POINT (667818.769484269 7695014.081890656),2025-12-08 02:00:00+00:00
201237,OST097,2025-12-08 03:48:10.361266+00:00,-20.842354,16.61228,POINT (667754.3043250353 7694459.382399286),2025-12-08 03:00:00+00:00
201247,OST097,2025-12-08 17:49:05.578940+00:00,-20.842553,16.614714,POINT (668007.3862722276 7694434.81368563),2025-12-08 17:00:00+00:00
201259,OST097,2025-12-09 16:48:51.558667+00:00,-20.844081,16.611525,POINT (667673.8187595231 7694268.983914071),2025-12-09 16:00:00+00:00
201261,OST097,2025-12-09 17:48:37.270700+00:00,-20.845329,16.609195,POINT (667429.960926241 7694133.2515065465),2025-12-09 17:00:00+00:00
201263,OST097,2025-12-09 18:48:18.313671+00:00,-20.843335,16.608778,POINT (667388.7713253746 7694354.428116913),2025-12-09 18:00:00+00:00
201265,OST097,2025-12-09 19:56:02.698306+00:00,-20.841528,16.606552,POINT (667159.1129205647 7694556.782606527),2025-12-09 19:00:00+00:00
201267,OST097,2025-12-09 21:01:17.385089+00:00,-20.8415,16.612208,POINT (667747.7581286716 7694553.998349577),2025-12-09 21:00:00+00:00
201270,OST097,2025-12-09 23:30:23.936000+00:00,-20.838576,16.610303,POINT (667552.7439489585 7694879.6796021),2025-12-09 23:00:00+00:00
201272,OST097,2025-12-10 00:08:22.775897+00:00,-20.839116,16.61407,POINT (667944.1806216066 7694815.974400967),2025-12-10 00:00:00+00:00
201274,OST097,2025-12-10 02:00:52.328803+00:00,-20.843382,16.613729,POINT (667903.958901156 7694344.068129148),2025-12-10 02:00:00+00:00
201278,OST097,2025-12-10 17:49:11.212199+00:00,-20.842395,16.612314,POINT (667757.7971987437 7694454.8081137985),2025-12-10 17:00:00+00:00
201280,OST097,2025-12-10 19:48:24.190513+00:00,-20.842955,16.605549,POINT (667053.1564167473 7694399.850151694),2025-12-10 19:00:00+00:00
201283,OST097,2025-12-10 22:22:34.636741+00:00,-20.846313,16.604537,POINT (666944.1343886706 7694029.158261456),2025-12-10 22:00:00+00:00
201287,OST097,2025-12-11 01:06:41.643917+00:00,-20.842618,16.612093,POINT (667734.5508565394 7694430.351519353),2025-12-11 01:00:00+00:00
201307,OST097,2025-12-11 17:49:31.237665+00:00,-20.840334,16.611133,POINT (667637.1755518717 7694684.198652895),2025-12-11 17:00:00+00:00
201308,OST097,2025-12-11 18:49:07.326688+00:00,-20.842194,16.61356,POINT (667887.689595935 7694475.76042742),2025-12-11 18:00:00+00:00
201309,OST097,2025-12-11 19:48:30.247192+00:00,-20.844254,16.610639,POINT (667581.4235206279 7694250.754967547),2025-12-11 19:00:00+00:00
201310,OST097,2025-12-11 20:48:30.729276+00:00,-20.842294,16.606711,POINT (667174.8135900574 7694471.818661206),2025-12-11 20:00:00+00:00
201312,OST097,2025-12-11 22:49:18.614618+00:00,-20.835419,16.614485,POINT (667991.4733967717 7695224.812914498),2025-12-11 22:00:00+00:00
201324,OST097,2025-12-12 17:49:33.543256+00:00,-20.84073,16.615919,POINT (668134.814414877 7694635.368454501),2025-12-12 17:00:00+00:00
201326,OST097,2025-12-12 18:49:05.965122+00:00,-20.838453,16.613864,POINT (667923.4776787041 7694889.585831272),2025-12-12 18:00:00+00:00
201328,OST097,2025-12-12 19:48:35.227046+00:00,-20.845392,16.60901,POINT (667410.6389368701 7694126.4696342815),2025-12-12 19:00:00+00:00
